 IPER  ISTEP           DLEN           ILYR    IROW   ICOL                     STA                     FBC                     CST                     IBE                     IBV                     WST                     CNH                     ABER
 1          31         1.65590066       1          1          2          -0.00000000e+00  -9.85176632e-03  0.00000000e+00   0.00000000e+00   9.85176632e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          31         1.65590066       1          1          3          -0.00000000e+00  4.92588316e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.92588316e-03  0.00000000e+00  
 1          32         1.73869569       1          1          1          -0.00000000e+00  5.01039182e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.01039182e-03  0.00000000e+00  
 1          32         1.73869569       1          1          2          -0.00000000e+00  -1.00207836e-02  0.00000000e+00   0.00000000e+00   1.00207836e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          32         1.73869569       1          1          3          -0.00000000e+00  5.01039182e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.01039182e-03  0.00000000e+00  
 1          33         1.82563048       1          1          1          -0.00000000e+00  5.09833914e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.09833914e-03  0.00000000e+00  
 1          33         1.82563048       1          1          2          -0.00000000e+00  -1.01966783e-02  0.00000000e+00   0.00000000e+00   1.01966783e-02   0.00000000e+00   0.00000000e+00   -1.58348202e-18 
 1          33         1.82563048       1          1          3          -0.00000000e+00  5.09833914e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.09833914e-03  0.00000000e+00  
 1          34         1.91691200       1          1          1          -0.00000000e+00  5.18957445e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.18957445e-03  0.00000000e+00  
 1          34         1.91691200       1          1          2          -0.00000000e+00  -1.03791489e-02  0.00000000e+00   0.00000000e+00   1.03791489e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          34         1.91691200       1          1          3          -0.00000000e+00  5.18957445e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.18957445e-03  0.00000000e+00  
 1          35         2.01275760       1          1          1          -0.00000000e+00  5.28392570e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.28392570e-03  0.00000000e+00  
 1          35         2.01275760       1          1          2          -0.00000000e+00  -1.05678514e-02  0.00000000e+00   0.00000000e+00   1.05678514e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          35         2.01275760       1          1          3          -0.00000000e+00  5.28392570e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.28392570e-03  0.00000000e+00  
 1          36         2.11339548       1          1          1          -0.00000000e+00  5.38119226e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.38119226e-03  0.00000000e+00  
 1          36         2.11339548       1          1          2          -0.00000000e+00  -1.07623845e-02  0.00000000e+00   0.00000000e+00   1.07623845e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          36         2.11339548       1          1          3          -0.00000000e+00  5.38119226e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.38119226e-03  0.00000000e+00  
 1          37         2.21906525       1          1          1          -0.00000000e+00  5.48113801e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.48113801e-03  0.00000000e+00  
 1          37         2.21906525       1          1          2          -0.00000000e+00  -1.09622760e-02  0.00000000e+00   0.00000000e+00   1.09622760e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          37         2.21906525       1          1          3          -0.00000000e+00  5.48113801e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.48113801e-03  0.00000000e+00  
 1          38         2.33001852       1          1          1          -0.00000000e+00  5.58348501e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.58348501e-03  0.00000000e+00  
 1          38         2.33001852       1          1          2          -0.00000000e+00  -1.11669700e-02  0.00000000e+00   0.00000000e+00   1.11669700e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          38         2.33001852       1          1          3          -0.00000000e+00  5.58348501e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.58348501e-03  0.00000000e+00  
 1          39         2.44651944       1          1          1          -0.00000000e+00  5.68790777e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.68790777e-03  0.00000000e+00  
 1          39         2.44651944       1          1          2          -0.00000000e+00  -1.13758155e-02  0.00000000e+00   0.00000000e+00   1.13758155e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          39         2.44651944       1          1          3          -0.00000000e+00  5.68790777e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.68790777e-03  0.00000000e+00  
 1          40         2.56884541       1          1          1          -0.00000000e+00  5.79402861e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.79402861e-03  0.00000000e+00  
 1          40         2.56884541       1          1          2          -0.00000000e+00  -1.15880572e-02  0.00000000e+00   0.00000000e+00   1.15880572e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          40         2.56884541       1          1          3          -0.00000000e+00  5.79402861e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.79402861e-03  0.00000000e+00  
 1          41         2.69728768       1          1          1          -0.00000000e+00  5.90141414e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.90141414e-03  0.00000000e+00  
 1          41         2.69728768       1          1          2          -0.00000000e+00  -1.18028283e-02  0.00000000e+00   0.00000000e+00   1.18028283e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          41         2.69728768       1          1          3          -0.00000000e+00  5.90141414e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.90141414e-03  0.00000000e+00  
 1          42         2.83215207       1          1          1          -0.00000000e+00  6.00957311e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.00957311e-03  0.00000000e+00  
 1          42         2.83215207       1          1          2          -0.00000000e+00  -1.20191462e-02  0.00000000e+00   0.00000000e+00   1.20191462e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          42         2.83215207       1          1          3          -0.00000000e+00  6.00957311e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.00957311e-03  0.00000000e+00  
 1          43         2.97375967       1          1          1          -0.00000000e+00  6.11795581e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.11795581e-03  0.00000000e+00  
 1          43         2.97375967       1          1          2          -0.00000000e+00  -1.22359116e-02  0.00000000e+00   0.00000000e+00   1.22359116e-02   0.00000000e+00   0.00000000e+00   -2.57932536e-18 
 1          43         2.97375967       1          1          3          -0.00000000e+00  6.11795581e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.11795581e-03  0.00000000e+00  
 1          44         3.12244766       1          1          1          -0.00000000e+00  6.22595500e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.22595500e-03  0.00000000e+00  
 1          44         3.12244766       1          1          2          -0.00000000e+00  -1.24519100e-02  0.00000000e+00   0.00000000e+00   1.24519100e-02   0.00000000e+00   0.00000000e+00   -2.70829163e-18 
 1          44         3.12244766       1          1          3          -0.00000000e+00  6.22595500e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.22595500e-03  0.00000000e+00  
 1          45         3.27857004       1          1          1          -0.00000000e+00  6.33290842e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.33290842e-03  0.00000000e+00  
 1          45         3.27857004       1          1          2          -0.00000000e+00  -1.26658168e-02  0.00000000e+00   0.00000000e+00   1.26658168e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          45         3.27857004       1          1          3          -0.00000000e+00  6.33290842e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.33290842e-03  0.00000000e+00  
 1          46         3.44249854       1          1          1          -0.00000000e+00  6.43810286e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.43810286e-03  0.00000000e+00  
 1          46         3.44249854       1          1          2          -0.00000000e+00  -1.28762057e-02  0.00000000e+00   0.00000000e+00   1.28762057e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          46         3.44249854       1          1          3          -0.00000000e+00  6.43810286e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.43810286e-03  0.00000000e+00  
 1          47         3.61462347       1          1          1          -0.00000000e+00  6.54077957e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.54077957e-03  0.00000000e+00  
 1          47         3.61462347       1          1          2          -0.00000000e+00  -1.30815591e-02  0.00000000e+00   0.00000000e+00   1.30815591e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          47         3.61462347       1          1          3          -0.00000000e+00  6.54077957e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.54077957e-03  0.00000000e+00  
 1          48         3.79535464       1          1          1          -0.00000000e+00  6.64014092e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.64014092e-03  0.00000000e+00  
 1          48         3.79535464       1          1          2          -0.00000000e+00  -1.32802818e-02  0.00000000e+00   0.00000000e+00   1.32802818e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          48         3.79535464       1          1          3          -0.00000000e+00  6.64014092e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.64014092e-03  0.00000000e+00  
 1          49         3.98512237       1          1          1          -0.00000000e+00  6.73535807e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.73535807e-03  0.00000000e+00  
 1          49         3.98512237       1          1          2          -0.00000000e+00  -1.34707161e-02  0.00000000e+00   0.00000000e+00   1.34707161e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          49         3.98512237       1          1          3          -0.00000000e+00  6.73535807e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.73535807e-03  0.00000000e+00  
 1          50         4.18437849       1          1          1          -0.00000000e+00  6.82557932e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.82557932e-03  0.00000000e+00  
 1          50         4.18437849       1          1          2          -0.00000000e+00  -1.36511586e-02  0.00000000e+00   0.00000000e+00   1.36511586e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
