 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          90         610.95476        0                0                0                0.0080586155     0                0                0                0                0                0                0                0.0080586155     8.8091427e-20    0               
 1          91         641.88564        0                0                0                0.0081914922     0                0                0                0                0                0                0                0.0081914922     8.8091427e-20    0               
 1          92         674.36306        0                0                0                0.0083210168     0                0                0                0                0                0                0                0.0083210168     8.8091427e-20    0               
 1          93         708.46435        0                0                0                0.0084468316     0                0                0                0                0                0                0                0.0084468316     8.8091427e-20    0               
 1          94         744.27071        0                0                0                0.0085685953     0                0                0                0                0                0                0                0.0085685953     8.8091427e-20    0               
 1          95         781.86738        0                0                0                0.0086859868     0                0                0                0                0                0                0                0.0086859868     8.8091427e-20    0               
 1          96         821.34389        0                0                0                0.0087987095     0                0                0                0                0                0                0                0.0087987095     1.0164395e-19    0               
 1          97         862.79422        0                0                0                0.0089064956     0                0                0                0                0                0                0                0.0089064956     1.0164395e-19    0               
 1          98         906.31707        0                0                0                0.0090091099     0                0                0                0                0                0                0                0.0090091099     1.0164395e-19    0               
 1          99         952.01606        0                0                0                0.0091063532     0                0                0                0                0                0                0                0.0091063532     1.0164395e-19    0               
 1          100        1000             0                0                0                0.0091980658     0                0                0                0                0                0                0                0.0091980658     1.0164395e-19    0               
